DURATION	SERVICE	SOURCE_BYTES	DESTINATION_BYTES	COUNT	SAME_SRV_RATE	SERROR_RATE	SRV_SERROR_RATE	DST_HOST_COUNT	DST_HOST_SRV_COUNT	DST_HOST_SAME_SRC_PORT_RATE	DST_HOST_SERROR_RATE	DST_HOST_SRV_SERROR_RATE	FLAG	IDS_DETECTION	MALWARE_DETECTION	ASHULA_DETECTION	LABEL	SOURCE_IP_ADDRESS	SOURCE_PORT_NUMBER	DESTINATION_IP_ADDRESS	DESTINATION_PORT_NUMBER	START_TIME	PROTOCOL
2.987705	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:978a:13d3:05a3:64b8:2f79	46439	fd65:5993:3ac4:556a:7dd3:27eb:60dc:0782	22	09:01:57	tcp
0.000000	other	0	0	4	1.00	1.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:2548:506c:0fc8:0aa7:0c44	10110	fd65:5993:3ac4:bb8d:7de5:2716:6003:0bda	12892	11:10:55	udp
1.418450	ssh	949	2733	17	0.41	0.00	0.00	12	13	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:1c90:220e:1adc:5fe2:1216	60740	fd65:5993:3ac4:223e:7da7:2760:61cd:2f0f	22	19:24:40	tcp
0.085261	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	RSTO	0	0	0	1	fd65:5993:3ac4:ad00:0bb6:1ba1:3037:180b	60421	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	22:14:29	tcp
0.000501	dns	61	103	7	1.00	0.00	0.12	24	94	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	52649	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	11:33:10	udp
2.916463	other	0	0	0	0.00	0.00	0.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fd65:5993:3ac4:61d8:5379:2d69:32ad:5381	1486	fd65:5993:3ac4:a0fe:7d8c:2738:6094:0873	445	05:48:24	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:c1f6:0f36:3bca:12a8:2d7e	46092	fd65:5993:3ac4:1233:7d4a:2738:60e8:1d67	3389	07:20:08	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	OTH	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	3	fd65:5993:3ac4:69ac:53f4:0a46:2c9e:45af	10	17:08:14	icmp
2.999792	other	0	0	0	0.00	0.00	0.25	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fd65:5993:3ac4:50c7:413b:3bde:00f5:2b4f	2854	fd65:5993:3ac4:556a:7dd3:27eb:60dc:0782	445	14:39:30	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:4de6:0bdc:6ce4:2f2b:2f1d	6000	fd65:5993:3ac4:3abe:7d76:2798:6096:0a28	1433	07:14:59	tcp
0.000442	dns	46	103	31	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	47912	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	23:05:28	udp
0.000000	other	0	0	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:19bd:72a3:2b98:0d0a:5f50	60991	fd65:5993:3ac4:2328:7d82:27cf:61fd:158e	7547	20:18:16	tcp
0.000482	dns	43	99	29	1.00	0.00	0.00	18	100	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	43865	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:16:35	udp
0.000496	dns	43	104	14	1.00	0.00	0.00	16	97	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	49203	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	11:29:38	udp
0.541101	ssh	520	1564	4	1.00	0.00	0.00	99	99	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:978a:13d3:05a3:64b8:2f79	55161	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	09:23:23	tcp
0.000505	dns	43	99	4	1.00	0.00	0.00	93	93	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	44833	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:19:15	udp
0.000383	dns	43	104	8	1.00	0.00	0.00	32	97	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	42511	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	11:34:44	udp
0.000000	other	0	0	0	0.00	0.00	0.50	0	4	0.00	0.00	0.00	OTH	0	0	0	-1	fd65:5993:3ac4:570d:7d4f:27ab:60e6:3379	47557	fd65:5993:3ac4:6a73:0033:78ed:15de:0a7a	80	09:08:17	tcp
0.000000	other	0	0	0	0.00	0.00	0.75	0	3	0.00	0.00	0.00	OTH	0	0	0	-1	fd65:5993:3ac4:a0e7:7abf:0024:5f41:3926	55917	fd65:5993:3ac4:1dec:0792:27ac:2f8f:7eab	80	13:43:14	tcp
0.000524	dns	45	93	12	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	54860	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	18:41:13	udp
0.000000	other	0	0	0	0.00	0.00	0.80	1	1	1.00	0.00	0.00	OTH	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	3	fd65:5993:3ac4:befa:251f:1831:12df:2821	10	22:54:12	icmp
0.000000	other	0	0	0	0.00	0.00	0.50	0	29	0.00	0.00	0.00	OTH	0	0	0	-1	fd65:5993:3ac4:32c1:7da2:2750:60d2:0c4c	45019	fd65:5993:3ac4:5132:39a5:3f08:6e0e:33e3	80	16:44:35	tcp
0.542668	ssh	520	1564	4	1.00	0.00	0.00	100	99	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:978a:13d3:05a3:64b8:2f79	38779	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	09:24:32	tcp
2.878946	other	0	0	0	0.00	0.00	0.50	65	65	0.00	0.91	0.91	S0	0	0	0	-1	fd65:5993:3ac4:06eb:176c:0803:2ee2:4e74	2734	fd65:5993:3ac4:24aa:7def:27b6:6147:0386	445	14:10:33	tcp
0.655601	ssh	520	2537	3	1.00	0.00	0.00	14	14	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:978a:13d3:05a3:64b8:2f79	46492	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	22	09:09:27	tcp
0.000000	other	0	0	0	0.00	0.00	0.50	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:befa:251f:1831:12df:2821	39049	fd65:5993:3ac4:af4c:7da0:276f:60d8:48fc	21	02:28:31	tcp
0.000743	dns	41	469	4	1.00	0.00	0.00	0	9	0.00	0.00	0.00	SF	19187-3-5(1)	0	0	1	fd65:5993:3ac4:7538:701b:4bf6:236c:297a	20588	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	53	18:05:12	udp
0.000408	dns	43	99	24	1.00	0.00	0.00	83	100	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	39306	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:16:39	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	40	0.00	0.00	0.00	OTH	0	0	0	-1	fd65:5993:3ac4:063c:7d63:27a4:603e:015d	61421	fd65:5993:3ac4:5132:39a5:3f08:6e0e:33e3	80	09:48:36	tcp
3.085469	other	0	0	0	0.00	0.00	1.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fd65:5993:3ac4:7536:27ef:08cd:5975:03ab	3822	fd65:5993:3ac4:3bce:7d23:27aa:6044:0fc7	445	07:09:57	tcp
0.000000	other	0	0	0	0.00	0.00	0.99	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:44c0:2249:076a:5860:0f02	18063	fd65:5993:3ac4:72e3:7d3d:2796:60b4:6451	23	19:49:43	tcp
0.656823	ssh	536	2537	4	1.00	0.00	0.00	14	14	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:978a:13d3:05a3:64b8:2f79	53125	fd65:5993:3ac4:2773:7db0:273f:614b:33a7	22	09:10:16	tcp
0.000000	other	0	0	0	0.00	0.00	0.67	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:2f1f:72c7:2b08:0be7:19b2	33563	fd65:5993:3ac4:f078:7d80:2719:6198:2abd	123	00:26:23	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:ea8f:15ec:4790:36dd:0cc7	6000	fd65:5993:3ac4:3991:7d02:27b5:6088:1f44	1433	10:28:19	tcp
0.000497	dns	43	99	25	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	35604	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:14:26	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:deb2:4982:1116:793a:001c	43737	fd65:5993:3ac4:1cae:7d04:2787:611c:0064	8080	08:08:05	tcp
0.000438	dns	43	99	4	1.00	0.00	0.00	98	98	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	43319	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:24:57	udp
0.000469	dns	43	99	5	1.00	0.00	0.00	95	95	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	51493	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:21:16	udp
0.013692	other	48	48	0	0.00	0.00	0.67	8	8	1.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	123	fd65:5993:3ac4:cb13:7edb:0593:0a67:05e2	123	23:53:47	udp
0.000504	dns	43	99	4	1.00	0.00	0.00	98	98	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	60649	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:21:52	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:5598:0f25:56a6:0c89:1e33	58207	fd65:5993:3ac4:c92e:7d2b:272d:608a:4193	1433	10:49:41	tcp
75.299807	other	150	0	0	0.00	0.00	0.75	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:f3f4:2229:72bb:4b52:1ebb	11277	fd65:5993:3ac4:d2f0:7d9c:2796:605b:3d8f	23703	07:31:12	udp
0.000530	dns	35	91	4	1.00	0.00	0.20	92	92	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	42449	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	11:27:57	udp
0.000270	dns	47	205	1	1.00	0.00	0.00	1	48	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:273d:36bb:288a:09b6:008b	33098	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	53	08:26:14	udp
3.007983	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:cfb4:000d:0514:157c:0062	55842	fd65:5993:3ac4:78e8:7d65:27b7:60b3:4303	23	04:12:19	tcp
4.629095	ssh	536	2537	0	0.00	0.00	0.00	31	32	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:f803:1ff2:15ba:00d8:3b35	37528	fd65:5993:3ac4:fa74:7d68:276d:61e5:2b46	22	11:40:16	tcp
0.642165	ssh	520	2537	3	1.00	0.00	0.00	17	17	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:978a:13d3:05a3:64b8:2f79	59191	fd65:5993:3ac4:2bc5:7d85:27ce:61da:2d0a	22	09:14:30	tcp
0.000490	dns	31	59	4	1.00	0.00	0.00	6	12	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	32878	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	02:00:04	udp
0.000000	other	0	0	0	0.00	0.00	0.50	0	0	0.00	0.00	0.00	OTH	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	3	fd65:5993:3ac4:27f6:0b13:5f87:1ff8:7fe0	10	04:31:06	icmp
0.000000	sip	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:9bb6:074a:2d69:0b85:21c2	5125	fd65:5993:3ac4:fc44:7d32:27a7:60a3:31df	5060	01:57:44	udp
0.000000	other	0	0	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:e61a:2570:1817:128f:23af	40172	fd65:5993:3ac4:6042:7d72:27e3:6033:1fb8	49152	13:19:11	tcp
0.000518	dns	43	99	4	1.00	0.00	0.00	99	99	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	34164	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:19:55	udp
0.000629	dns	45	111	0	0.00	0.00	0.00	0	6	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:074f:48c6:3071:1d3b:2d94	4345	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	53	04:40:08	udp
3.000332	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:d2fc:09f8:7923:07ad:066b	25485	fd65:5993:3ac4:8385:7dff:27f6:6004:027b	23	20:08:15	tcp
0.000456	dns	43	99	5	1.00	0.00	0.00	50	97	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	60121	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:18:02	udp
0.000587	dns	46	103	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	56036	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	04:44:13	udp
0.678646	ssh	1123	1692	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	SF	6-128-1(1)	0	0	1	fd65:5993:3ac4:88b3:1944:10b4:1b69:112d	56650	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	08:57:08	tcp
0.000392	dns	35	51	10	1.00	0.00	0.00	26	95	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	36429	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	11:35:28	udp
0.000403	dns	43	99	24	1.00	0.00	0.00	83	100	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	24597	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:16:33	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:f4fd:2169:45b4:03c6:12cf	46876	fd65:5993:3ac4:075d:7dff:2734:6028:1245	3306	09:46:30	tcp
1.013227	ssh	661	2545	1	1.00	0.00	0.00	12	10	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:3741:07d1:2d86:05af:7142	60904	fd65:5993:3ac4:2773:7db0:273f:614b:33a7	22	15:24:20	tcp
0.000000	other	0	0	0	0.00	0.00	0.50	0	0	0.00	0.00	0.00	S0	0	0	0	1	fd65:5993:3ac4:5598:0f25:56a6:0c89:1e33	21815	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	1433	09:02:57	tcp
0.017768	other	48	48	0	0.00	0.00	0.80	6	6	1.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	123	fd65:5993:3ac4:3eb5:7a91:372d:0221:0730	123	05:14:39	udp
0.000358	dns	45	199	0	0.00	0.00	0.00	0	21	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:9514:00a1:0019:6914:097d	37488	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	53	14:15:04	udp
0.000380	dns	45	73	0	0.00	0.00	0.00	18	18	0.50	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	59258	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	18:24:30	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:8f69:4376:75c7:0362:0533	46507	fd65:5993:3ac4:2089:7dc4:27f1:60b9:36c4	32764	07:41:25	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:aae1:17c9:4e05:0395:7d68	38150	fd65:5993:3ac4:978a:7dff:275d:60c7:0955	10000	16:27:09	tcp
2.968138	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:0c24:25d4:510e:0324:0f22	2396	fd65:5993:3ac4:fc82:7d92:27f2:607f:03cc	445	19:48:28	tcp
0.000000	other	0	0	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	S0	0	0	0	1	fd65:5993:3ac4:5314:078c:6b5c:2411:4bb0	46213	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	8088	08:19:32	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:4a27:3855:26ff:13d1:12af	44912	fd65:5993:3ac4:75c7:7dda:270b:60d8:2149	1471	02:17:48	tcp
0.000000	other	0	0	0	0.00	0.00	0.50	2	40	1.00	0.00	0.00	OTH	0	0	0	-1	fd65:5993:3ac4:3bce:7d23:27aa:6044:0fc7	65497	fd65:5993:3ac4:5132:39a5:3f08:6e0e:33e3	80	21:07:13	tcp
2.838628	other	0	0	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:b32b:1d3a:2be5:0599:39c6	47988	fd65:5993:3ac4:9077:7dc8:279e:60d6:1e62	445	09:55:29	tcp
0.000000	other	0	0	0	0.00	0.00	0.99	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:2a13:3cfe:65a0:4aa1:5f65	18534	fd65:5993:3ac4:0166:7d20:272b:60e3:4962	8451	23:30:58	tcp
0.000000	other	0	0	0	0.00	0.00	0.83	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:dfc3:39db:0f15:3f51:75da	12677	fd65:5993:3ac4:8385:7dff:27f6:6004:027b	2087	00:08:06	tcp
0.000047	other	0	0	0	0.00	0.00	0.71	0	0	0.00	0.00	0.00	REJ	0	0	0	-1	fd65:5993:3ac4:f1a1:1d4a:01aa:2327:7149	27842	fd65:5993:3ac4:223e:7da7:2760:61cd:2f0f	23	04:55:13	tcp
0.000440	dns	44	129	1	1.00	0.00	0.00	56	56	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	31708	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	13:40:31	udp
1.328923	ssh	949	2733	9	0.78	0.00	0.00	15	13	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:1c90:220e:1adc:5fe2:1216	54585	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	22	19:25:25	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:7544:19a1:4fea:3dab:03bf	6000	fd65:5993:3ac4:e20f:7d98:27ff:6065:3794	3389	00:15:09	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:776e:0dfd:4f5c:0654:414a	8888	fd65:5993:3ac4:c3bb:7d80:27c8:604e:07f0	22	00:19:21	tcp
0.000059	other	0	0	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	REJ	0	0	0	-1	fd65:5993:3ac4:bc47:0048:0527:318a:05cd	9342	fd65:5993:3ac4:b349:7df3:276a:613c:3117	5001	05:40:18	tcp
0.000510	dns	43	99	15	1.00	0.00	0.00	28	97	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	60351	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:17:40	udp
0.516593	ssh	520	1564	4	1.00	0.00	0.00	97	97	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:978a:13d3:05a3:64b8:2f79	48643	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	09:25:33	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:e61a:2570:1817:128f:23af	48019	fd65:5993:3ac4:2e51:7d6b:2754:60a4:0bd4	49156	03:02:29	tcp
0.526988	ssh	520	1564	4	1.00	0.00	0.00	16	16	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:978a:13d3:05a3:64b8:2f79	44473	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	22	09:16:34	tcp
2.860903	ssh	949	2733	3	1.00	0.00	0.00	20	19	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:f2e0:3ca9:6588:47a3:358f	54220	fd65:5993:3ac4:2773:7db0:273f:614b:33a7	22	08:46:21	tcp
0.000000	other	0	0	0	0.00	0.00	0.93	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:65f1:3902:0886:3f58:1b70	46120	fd65:5993:3ac4:ac73:7d0f:271e:608f:113d	2222	02:28:15	tcp
0.013694	other	48	48	0	0.00	0.00	0.85	7	7	1.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	123	fd65:5993:3ac4:cb13:7edb:0593:0a67:05e2	123	22:11:20	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:2a13:3cfe:65a0:4aa1:5f65	18534	fd65:5993:3ac4:f355:7d6c:278e:605b:1fe0	9751	09:01:37	tcp
0.000353	dns	48	222	1	1.00	0.00	0.00	2	14	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:c0ba:050f:1fb2:02ab:00c9	4710	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	53	04:02:34	udp
0.000512	dns	45	93	35	1.00	0.00	0.00	2	49	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	32975	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	15:21:28	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:aa11:434a:0fcc:009e:0186	19888	fd65:5993:3ac4:cc98:7d54:27d3:6069:0361	5631	12:46:47	tcp
0.000548	dns	51	225	2	1.00	0.00	0.00	2	8	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:074f:48c6:3071:1d3b:2d94	1993	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	53	13:42:46	udp
0.000516	dns	43	99	5	1.00	0.00	0.00	97	97	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	34426	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	09:22:22	udp
0.000000	other	0	0	1	1.00	0.00	0.67	0	0	0.00	0.00	0.00	OTH	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	3	fd65:5993:3ac4:294b:07f2:2d7e:6b52:3f2c	10	18:38:38	icmp
0.000093	other	0	0	1	1.00	0.00	0.67	1	1	1.00	0.00	0.00	REJ	0	0	0	-1	fd65:5993:3ac4:6a32:152f:032e:196b:2799	4030	fd65:5993:3ac4:2bc5:7d85:27ce:61da:2d0a	445	10:51:33	tcp
0.000000	dns	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:475e:1540:0c13:0cf1:0597	35048	fd65:5993:3ac4:c9cc:7d1e:27d8:60e6:3945	53	10:23:54	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:dfc3:39db:0f15:3f51:75da	32418	fd65:5993:3ac4:c599:7df8:27b5:6038:5496	9443	10:02:47	tcp
0.000535	dns	45	87	0	0.00	0.00	0.00	0	25	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:ce07:3548:11e6:41ae:0070	16793	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	53	22:34:33	udp
0.000400	dns	59	101	12	1.00	0.00	0.00	14	20	0.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	55946	fd65:5993:3ac4:b89c:7de8:271d:7dd0:3c4d	53	02:00:05	udp
2.821289	ssh	949	2733	1	1.00	0.00	0.00	19	16	0.00	0.00	0.00	SF	6-128-1(1)	0	0	-1	fd65:5993:3ac4:f2e0:3ca9:6588:47a3:358f	37164	fd65:5993:3ac4:2bc5:7d85:27ce:61da:2d0a	22	08:41:30	tcp
2.735338	other	0	0	0	0.00	0.00	0.50	60	60	0.00	0.92	0.92	S0	0	0	0	-1	fd65:5993:3ac4:06eb:176c:0803:2ee2:4e74	1231	fd65:5993:3ac4:24aa:7def:27b6:6147:0386	445	11:02:33	tcp
0.017774	other	48	48	0	0.00	0.00	0.00	7	7	1.00	0.00	0.00	SF	0	0	0	1	fd65:5993:3ac4:92ad:7dce:277c:0720:0fba	123	fd65:5993:3ac4:3eb5:7a91:372d:0221:0730	123	08:22:26	udp
0.677788	ssh	520	2537	3	1.00	0.00	0.00	13	13	0.00	0.00	0.00	SF	0	0	0	-1	fd65:5993:3ac4:978a:13d3:05a3:64b8:2f79	55769	fd65:5993:3ac4:c8a6:7d74:27cf:61ef:3728	22	09:07:09	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:4f74:0ffe:03e4:03a0:6460	57016	fd65:5993:3ac4:8385:7dff:27f6:6004:027b	23	18:25:00	tcp
0.000000	other	0	0	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd65:5993:3ac4:d256:0be9:5fdd:1f97:7e37	40406	fd65:5993:3ac4:10ae:7db5:27bc:6053:002c	3306	19:34:12	tcp
