DURATION	SERVICE	SOURCE_BYTES	DESTINATION_BYTES	COUNT	SAME_SRV_RATE	SERROR_RATE	SRV_SERROR_RATE	DST_HOST_COUNT	DST_HOST_SRV_COUNT	DST_HOST_SAME_SRC_PORT_RATE	DST_HOST_SERROR_RATE	DST_HOST_SRV_SERROR_RATE	FLAG	IDS_DETECTION	MALWARE_DETECTION	ASHULA_DETECTION	LABEL	SOURCE_IP_ADDRESS	SOURCE_PORT_NUMBER	DESTINATION_IP_ADDRESS	DESTINATION_PORT_NUMBER	START_TIME	PROTOCOL
2.949304	other	0	0	0	0.00	0.00	0.99	0	15	0.00	0.00	1.00	REJ	0	0	0	-1	fd95:ec1e:6a61:16d1:492f:53b1:0d25:0853	63728	fd95:ec1e:6a61:8f9c:7dba:27c2:6107:2f7e	25	21:46:28	tcp
0.000745	dns	42	84	4	1.00	0.25	0.40	27	31	0.00	0.19	0.16	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	59352	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	10:21:18	udp
0.000421	dns	71	118	2	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	48624	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	23:44:32	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:5e18:217c:24e0:1933:058a	6000	fd95:ec1e:6a61:1229:7d00:2739:6031:11ad	22	19:47:42	tcp
0.000429	dns	34	94	4	1.00	0.00	0.00	81	81	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	38574	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	18:31:31	udp
0.000458	dns	46	103	2	1.00	0.00	0.00	99	99	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	45491	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	02:16:17	udp
0.000000	dns	0	0	1	1.00	1.00	1.00	13	28	0.00	1.00	0.96	S0	0	0	0	-1	fd95:ec1e:6a61:41ea:052d:1f98:0133:00ef	35247	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	53	09:09:19	udp
0.000428	dns	37	84	13	1.00	0.08	0.25	93	96	0.00	0.00	0.01	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	33035	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	07:58:44	udp
0.141619	dns	39	209	5	1.00	0.00	0.17	20	24	0.00	0.20	0.17	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	58222	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	03:27:06	udp
0.867662	ssh	505	1564	2	1.00	0.00	0.00	95	89	0.00	0.00	0.00	RSTO	0	0	0	1	fd95:ec1e:6a61:59e0:1916:11f5:494c:6699	48617	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	06:50:20	tcp
0.000000	other	0	0	0	0.00	0.00	0.40	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:b7f6:19a0:485e:278e:3765	49493	fd95:ec1e:6a61:479c:7dcf:273e:618b:2a9c	8888	01:11:14	udp
0.000671	dns	36	113	6	1.00	0.00	0.28	8	28	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	56359	fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504	53	17:11:43	udp
0.000000	dns	0	0	0	0.00	0.00	0.08	4	4	0.00	0.75	0.75	SHR	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	37642	fd95:ec1e:6a61:dfb5:3f2e:0539:0323:00bd	53	17:16:26	udp
0.000393	dns	45	100	9	1.00	0.00	0.00	97	97	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	59956	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	13:42:04	udp
0.000440	dns	45	99	78	1.00	0.00	0.00	2	100	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	55521	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	08:01:41	udp
0.000114	dns	51	98	0	0.00	0.00	0.00	0	43	0.00	0.00	0.47	SF	0	0	0	-1	fd95:ec1e:6a61:cb62:4bf5:66df:1a4d:2d7c	5122	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	53	06:54:33	udp
0.000000	other	0	0	0	0.00	0.00	0.90	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:a6a9:1dc7:27db:032a:0f7d	12215	fd95:ec1e:6a61:6077:7d14:27da:6035:5dc0	0	19:42:59	tcp
0.000365	dns	46	77	16	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	25048	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	20:32:36	udp
0.000435	dns	45	99	63	1.00	0.00	0.00	5	99	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	33854	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	08:12:44	udp
2.871964	other	0	0	1	1.00	0.00	0.33	39	73	0.00	0.95	0.90	S0	0	0	0	-1	fd95:ec1e:6a61:3d86:1dd7:4138:6fb0:03b9	4022	fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4	445	17:21:49	tcp
1.455969	ssh	520	1564	2	0.50	0.00	0.00	12	12	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:1226:1d3e:37d0:0488:070c	47202	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	12:53:51	tcp
0.000415	dns	44	71	14	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	55055	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	09:48:37	udp
0.000000	other	0	0	0	0.00	0.00	0.97	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:99ec:0396:1788:5119:1bfe	6000	fd95:ec1e:6a61:d695:7d6b:2797:6074:0072	1433	13:43:19	tcp
0.000000	dns	0	0	4	1.00	1.00	0.33	67	67	0.00	0.06	0.06	S0	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	54788	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	02:47:56	udp
0.000000	other	0	0	1	1.00	1.00	1.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fd95:ec1e:6a61:750c:19a7:0ad3:1959:1d14	58978	fd95:ec1e:6a61:605c:7dfc:2700:60af:6e52	23	09:36:27	tcp
0.000526	dns	45	219	6	0.50	0.00	0.00	0	3	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:0477:2106:51cf:0316:2d9a	24512	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	53	08:44:01	udp
0.261688	other	72	0	0	0.00	0.00	0.20	0	5	0.00	0.00	0.40	RSTR	0	0	0	-1	fd95:ec1e:6a61:d45b:4562:003e:33d0:6ab7	4302	fd95:ec1e:6a61:de63:7d51:27b3:61dd:0d28	139	07:45:24	tcp
0.000395	dns	43	87	0	0.00	0.00	0.00	13	69	0.00	0.08	0.01	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	36314	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	19:11:54	udp
1.408042	ssh	1423	2077	2	1.00	0.00	0.00	14	14	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:9d2d:22bc:14a5:43b8:3294	62509	fd95:ec1e:6a61:8f9c:7dba:27c2:6107:2f7e	22	14:47:48	tcp
0.860306	ssh	505	1564	3	1.00	0.00	0.00	83	95	0.00	0.00	0.00	RSTO	0	0	0	1	fd95:ec1e:6a61:59e0:1916:11f5:494c:6699	32817	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	08:10:23	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:c226:35fe:4156:005d:2d14	48059	fd95:ec1e:6a61:e021:7d8c:2761:6010:1182	7607	23:34:13	tcp
0.000000	dns	0	0	0	0.00	0.00	1.00	6	8	0.00	0.33	0.25	S0	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	57217	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	19:49:37	udp
0.142976	smtp	3777	145	1	1.00	0.00	0.00	0	18	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:9cdf:1fbd:7398:00b6:3517	57498	fd95:ec1e:6a61:39fd:7deb:2765:61d9:35c9	25	18:15:28	tcp
0.000000	dns	0	0	0	0.00	0.00	0.00	13	69	0.08	0.31	0.06	S0	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	48115	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	04:14:42	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:c226:35fe:4156:005d:2d14	48059	fd95:ec1e:6a61:b9be:7d46:27e9:6004:4b77	9847	11:10:40	tcp
1.532546	ssh	520	1564	3	1.00	0.00	0.00	18	18	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:1226:1d3e:37d0:0488:070c	46157	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	13:05:36	tcp
0.000000	dns	0	0	0	0.00	0.00	0.00	18	18	0.06	0.50	0.50	SHR	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	37534	fd95:ec1e:6a61:dfb5:3f2e:0539:0323:00bd	53	08:20:51	udp
0.000486	dns	32	73	6	1.00	0.00	0.22	33	35	0.00	0.18	0.17	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	47441	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	00:42:31	udp
0.000410	dns	45	106	0	0.00	0.00	0.00	12	50	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	37213	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	19:17:58	udp
24.341128	other	259	0	2	0.00	0.00	1.00	25	25	1.00	0.00	0.00	OTH	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	3	fd95:ec1e:6a61:dfb5:3f2e:0539:0323:00bd	10	02:59:08	icmp
0.000415	dns	47	102	35	1.00	0.09	0.16	54	66	0.00	0.09	0.08	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	34925	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	09:03:43	udp
0.000000	dns	0	0	1	1.00	0.00	0.67	9	9	0.00	0.56	0.56	S0	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	44224	fd95:ec1e:6a61:dfb5:3f2e:0539:0323:00bd	53	23:12:31	udp
0.000701	dns	39	55	1	1.00	0.00	0.67	9	13	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	47966	fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504	53	18:50:34	udp
0.862855	ssh	505	1564	3	1.00	0.00	0.00	74	73	0.00	0.00	0.00	RSTO	0	0	0	1	fd95:ec1e:6a61:59e0:1916:11f5:494c:6699	44325	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	06:23:39	tcp
0.000000	other	0	0	0	0.00	0.00	0.98	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:4453:03a0:1ae1:6bd5:2d6a	3140	fd95:ec1e:6a61:1fe4:7de6:278b:60ef:0ea3	23	13:27:50	tcp
0.000420	dns	44	133	30	1.00	0.00	0.00	5	100	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	41947	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	06:57:16	udp
0.000489	dns	45	219	0	0.00	0.00	1.00	1	3	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:ba84:24b4:15aa:1f68:0656	18958	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	53	17:47:50	udp
0.000000	dns	0	0	0	0.00	0.00	1.00	11	11	0.09	0.45	0.45	SHR	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	55028	fd95:ec1e:6a61:dfb5:3f2e:0539:0323:00bd	53	11:10:04	udp
1.468321	ssh	520	1564	2	1.00	0.00	0.00	12	12	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:be12:1745:2861:3c72:5f53	53722	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	19:56:36	tcp
0.000000	other	0	0	0	0.00	0.00	0.50	0	0	0.00	0.00	0.00	OTH	0	0	0	-1	fd95:ec1e:6a61:13e6:43b6:021d:0389:33f9	25565	fd95:ec1e:6a61:6ac7:7d40:2796:6008:54ec	59292	00:15:54	tcp
0.000425	dns	46	104	23	1.00	0.00	0.00	97	97	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	42871	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	04:57:12	udp
0.000564	dns	45	99	77	1.00	0.00	0.00	4	100	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	41891	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	08:04:41	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:01ef:0baa:0f6f:6f8a:3f13	45691	fd95:ec1e:6a61:d695:7d6b:2797:6074:0072	8888	12:19:10	tcp
0.000000	dns	0	0	0	0.00	0.00	0.67	2	2	0.00	1.00	1.00	S0	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	53415	fd95:ec1e:6a61:dfb5:3f2e:0539:0323:00bd	53	07:02:18	udp
0.000448	dns	45	100	23	1.00	0.04	0.12	67	83	0.00	0.00	0.02	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	58828	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	10:53:51	udp
0.000000	other	0	0	0	0.00	0.00	0.50	0	0	0.00	0.00	0.00	S0	0	0	0	1	fd95:ec1e:6a61:65aa:0b7d:0f31:6fe4:3619	46612	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	161	07:35:41	tcp
0.000395	dns	45	100	17	1.00	0.00	0.00	99	99	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	10379	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	08:56:52	udp
0.857248	ssh	505	1564	3	1.00	0.00	0.00	94	94	0.00	0.00	0.00	RSTO	0	0	0	1	fd95:ec1e:6a61:59e0:1916:11f5:494c:6699	37265	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	06:57:07	tcp
0.000000	other	0	0	34	1.00	1.00	0.92	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:91a6:7a7a:00f3:0519:5eef	48238	fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4	3036	13:24:06	tcp
0.000945	dns	36	83	4	1.00	0.00	0.58	6	46	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	51093	fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504	53	01:29:57	udp
2.890289	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:d172:2109:0671:3088:0a0d	3406	fd95:ec1e:6a61:a864:7d93:27b8:6048:0d68	445	02:54:06	tcp
0.000386	dns	35	51	12	1.00	0.00	0.00	94	96	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	58732	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	22:30:44	udp
1.305741	ssh	605	2605	1	1.00	0.00	0.00	100	100	0.00	0.00	0.00	RSTO	0	0	0	-1	fd95:ec1e:6a61:882a:13f8:0914:06af:1288	53177	fd95:ec1e:6a61:8f9c:7dba:27c2:6107:2f7e	22	01:09:19	tcp
0.000000	dns	0	0	0	0.00	0.00	0.20	8	8	0.00	0.25	0.25	SHR	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	37445	fd95:ec1e:6a61:dfb5:3f2e:0539:0323:00bd	53	21:06:00	udp
0.000644	dns	59	75	19	1.00	0.00	0.00	95	95	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	49989	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	22:49:04	udp
0.000000	other	0	0	0	0.00	0.00	0.18	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:aed8:2fd1:12ae:625b:2e5c	39373	fd95:ec1e:6a61:acc2:7dc5:2749:604f:53d1	1723	08:50:52	tcp
0.228134	dns	29	45	9	1.00	0.11	0.20	55	57	0.00	0.13	0.12	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	59058	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	04:12:57	udp
0.000422	dns	49	65	1	1.00	0.00	0.00	31	33	0.00	0.13	0.12	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	48549	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	18:33:48	udp
0.018036	other	48	48	0	0.00	0.00	0.00	12	12	1.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	123	fd95:ec1e:6a61:a91f:7af5:3721:02e8:071e	123	03:49:38	udp
1.204827	other	0	0	3	1.00	0.00	0.20	0	0	0.00	0.00	0.00	RSTO	0	0	0	-1	fd95:ec1e:6a61:9cd4:0995:27e2:3482:6962	23573	fd95:ec1e:6a61:8a3b:7d8d:2716:0f79:15a7	139	13:36:52	tcp
0.000000	dns	0	0	1	1.00	1.00	0.17	6	22	0.00	1.00	0.59	S0	0	0	0	-1	fd95:ec1e:6a61:41ea:052d:1f98:0133:00ef	47595	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	53	18:26:40	udp
2.887047	other	0	0	0	0.00	0.00	0.33	56	56	0.00	0.91	0.91	S0	0	0	0	-1	fd95:ec1e:6a61:3d86:1dd7:4138:6fb0:03b9	3961	fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4	445	05:26:19	tcp
0.000000	other	0	0	0	0.00	0.00	0.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fd95:ec1e:6a61:061b:2f6c:1239:7157:7786	32847	fd95:ec1e:6a61:0548:7de2:27a8:60b5:1e64	1723	00:51:59	tcp
0.000379	dns	47	63	6	1.00	0.00	0.22	36	38	0.00	0.22	0.21	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	39558	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	11:34:23	udp
0.000343	dns	36	68	21	1.00	0.05	0.09	4	96	0.00	0.50	0.02	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	33472	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	11:54:23	udp
0.001544	dns	36	110	0	0.00	0.00	0.22	6	23	0.00	0.00	0.26	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	40097	fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504	53	16:42:48	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:65aa:0b7d:0f31:6fe4:3619	43327	fd95:ec1e:6a61:6df3:7db7:2756:6012:15f9	636	08:10:09	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:9678:0f63:0966:3ffe:17d8	42412	fd95:ec1e:6a61:5ee2:7d6e:27ce:6022:2137	8080	23:59:32	tcp
0.000000	other	0	0	1	1.00	1.00	0.98	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:60bb:03dc:1d83:1f09:464b	12200	fd95:ec1e:6a61:be44:7d9a:2797:606d:0cd3	21320	16:48:37	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	3	0.00	0.00	0.00	OTH	0	0	0	-1	fd95:ec1e:6a61:7d22:7dc5:27f9:604f:0b3f	30512	fd95:ec1e:6a61:cd51:5823:1bed:153b:0811	80	04:20:27	tcp
0.000544	other	0	0	0	0.00	0.00	0.17	0	0	0.00	0.00	0.00	REJ	0	0	0	-1	fd95:ec1e:6a61:5f48:49e3:110b:7925:39c6	59054	fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4	3128	02:54:42	tcp
3.000671	other	0	0	0	0.00	0.00	0.42	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:1582:0fbb:4831:76c6:19f4	23340	fd95:ec1e:6a61:123f:7d84:27c3:61ba:2dab	23	08:41:14	tcp
0.000444	dns	49	223	0	0.00	0.00	0.00	0	0	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:af20:5c74:748b:197e:5623	1853	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	53	12:08:00	udp
0.000000	other	0	0	0	0.00	0.00	0.33	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:65aa:0b7d:0f31:6fe4:3619	52713	fd95:ec1e:6a61:94dc:7d78:271e:6045:23af	8888	10:15:13	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fd95:ec1e:6a61:58ee:0dd9:38f4:152d:590f	6000	fd95:ec1e:6a61:ca8b:7d5e:2796:60cb:3372	3306	12:47:46	tcp
0.000427	dns	46	104	19	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	48553	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	15:57:45	udp
0.000404	dns	53	95	2	1.00	0.00	0.00	97	97	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	49991	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	18:42:12	udp
0.000396	dns	45	80	6	1.00	0.17	0.29	97	99	0.00	0.01	0.01	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	56258	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	01:36:23	udp
0.000382	dns	46	104	1	1.00	0.00	0.00	99	99	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	44452	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	10:16:47	udp
0.013640	other	48	48	0	0.00	0.00	0.67	5	5	1.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	123	fd95:ec1e:6a61:b0ae:7e8a:055f:0a29:058d	123	15:21:14	udp
0.000000	dns	0	0	7	1.00	0.00	0.22	37	39	0.00	0.32	0.31	SHR	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	50487	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	03:20:35	udp
2.934516	other	0	0	1	1.00	1.00	1.00	35	71	0.00	0.91	0.92	S0	0	0	0	-1	fd95:ec1e:6a61:1e8b:3f34:0f78:0cc5:086d	1518	fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4	445	20:20:14	tcp
0.000000	other	0	0	0	0.00	0.00	0.08	0	0	0.00	0.00	0.00	OTH	0	0	0	-1	fd95:ec1e:6a61:8b55:7dae:27fd:60dd:03d6	58736	fd95:ec1e:6a61:6a69:5843:1bb2:15c9:77dc	80	06:55:07	tcp
0.000367	dns	42	84	4	1.00	0.50	0.40	54	56	0.00	0.13	0.12	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	57452	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	18:16:09	udp
0.000388	dns	45	199	3	1.00	0.00	0.00	5	37	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:0562:52c6:034d:2727:0336	63842	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	53	17:15:36	udp
1.867113	ssh	520	1564	2	1.00	0.00	0.00	13	13	0.00	0.00	0.00	SF	0	0	0	1	fd95:ec1e:6a61:d8a9:34f3:37be:0611:1f9a	63238	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	11:14:34	tcp
24.016484	other	259	0	1	0.00	0.00	0.00	17	17	1.00	0.00	0.00	OTH	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	3	fd95:ec1e:6a61:dfb5:3f2e:0539:0323:00bd	10	13:50:26	icmp
0.001173	dns	46	103	4	1.00	0.00	0.00	99	99	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:77da:7a15:006d:5f38:3908	64456	fd95:ec1e:6a61:e4c3:7ddb:277a:0f76:1504	53	23:11:14	udp
0.993903	ssh	505	1564	2	1.00	0.00	0.00	99	98	0.00	0.00	0.00	RSTO	0	0	0	1	fd95:ec1e:6a61:6c20:0b0e:4386:2e33:35b3	50623	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	22	10:18:05	tcp
0.000556	dns	46	104	33	1.00	0.00	0.00	100	100	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	30326	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	05:02:03	udp
0.000393	dns	29	86	24	1.00	0.17	0.23	42	65	0.00	0.21	0.14	SF	0	0	0	1	fd95:ec1e:6a61:b804:7dcb:276f:0751:0ff5	53157	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	09:00:42	udp
0.000381	dns	44	71	17	1.00	0.00	0.00	97	97	0.00	0.00	0.00	SF	0	0	0	-1	fd95:ec1e:6a61:df6b:7de2:27ad:6105:3709	33992	fd95:ec1e:6a61:435f:7de5:27b0:7d84:3c0d	53	13:17:17	udp
2.585505	other	0	0	0	0.00	0.00	0.29	62	62	0.00	0.92	0.92	S0	0	0	0	-1	fd95:ec1e:6a61:d514:1718:0873:13b3:5985	4313	fd95:ec1e:6a61:05d3:7dd2:270d:61ec:03f4	445	14:14:18	tcp
